id,ancestor_list,origin_time,score_AVE
81070,[80091],809,2.000000
81071,[80031],809,2.000000
81072,[80031],809,1.500000
81073,[80015],809,2.500000
81074,[80094],809,4.500000
81075,[80092],809,5.500000
81076,[80092],809,6.500000
81077,[80007],809,5.000000
81078,[80091],809,8.000000
81079,[80091],809,2.500000
81080,[80085],809,1.500000
81081,[80081],809,2.500000
81082,[80031],809,7.000000
81083,[80083],809,7.500000
81084,[80007],809,4.500000
81085,[80039],809,8.500000
81086,[80007],809,6.000000
81087,[80091],809,3.000000
81088,[80094],809,2.000000
81089,[80001],809,7.000000
81090,[80091],809,5.500000
81091,[80041],809,3.000000
81092,[80007],809,1.000000
81093,[80031],809,7.000000
81094,[80001],809,0.000000
81095,[80091],809,1.500000
81096,[80091],809,9.000000
81097,[80007],809,6.000000
81098,[80007],809,2.500000
81099,[80085],809,5.000000
81100,[80007],809,1.000000
82001,[81068],819,7.000000
82002,[81089],819,4.000000
82003,[81061],819,3.500000
82004,[81068],819,7.000000
82005,[81089],819,7.500000
82006,[81006],819,8.500000
82007,[81004],819,2.500000
82008,[81061],819,9.000000
82009,[81061],819,8.500000
82010,[81018],819,2.500000
82011,[81061],819,7.500000
82012,[81068],819,1.000000
82013,[81051],819,3.500000
82014,[81089],819,3.500000
82015,[81051],819,1.000000
82016,[81006],819,6.000000
82017,[81006],819,5.500000
82018,[81068],819,4.000000
82019,[81089],819,5.500000
82020,[81089],819,5.000000
82021,[81090],819,9.500000
82022,[81004],819,5.000000
82023,[81061],819,10.500000
82024,[81018],819,3.500000
82025,[81004],819,8.000000
82026,[81089],819,0.000000
82027,[81061],819,6.500000
82028,[81051],819,8.000000
82029,[81100],819,3.500000
82030,[81061],819,7.000000
82031,[81078],819,6.000000
82032,[81021],819,4.500000
82033,[81051],819,8.500000
82034,[81078],819,7.000000
82035,[81090],819,4.500000
82036,[81089],819,1.000000
82037,[81100],819,2.500000
82038,[81021],819,5.000000
82039,[81036],819,7.000000
82040,[81006],819,6.500000
82041,[81018],819,7.500000
82042,[81008],819,1.000000
82043,[81051],819,3.000000
82044,[81018],819,7.500000
82045,[81051],819,6.500000
82046,[81004],819,4.500000
82047,[81004],819,7.000000
82048,[81004],819,8.000000
82049,[81090],819,4.500000
82050,[81100],819,6.000000
82051,[81021],819,3.500000
82052,[81068],819,7.000000
82053,[81089],819,6.000000
82054,[81068],819,5.500000
82055,[81068],819,7.000000
82056,[81100],819,6.000000
82057,[81068],819,4.500000
82058,[81100],819,9.000000
82059,[81036],819,5.000000
82060,[81004],819,12.000000
82061,[81068],819,5.500000
82062,[81090],819,9.000000
82063,[81004],819,4.000000
82064,[81061],819,8.000000
82065,[81089],819,9.000000
82066,[81061],819,5.000000
82067,[81051],819,3.500000
82068,[81006],819,1.000000
82069,[81061],819,3.000000
82070,[81061],819,3.500000
82071,[81089],819,7.000000
82072,[81100],819,12.500000
82073,[81004],819,10.500000
82074,[81051],819,8.500000
82075,[81051],819,8.000000
82076,[81056],819,4.000000
82077,[81006],819,8.500000
82078,[81006],819,0.000000
82079,[81056],819,3.000000
82080,[81100],819,10.500000
82081,[81004],819,6.000000
82082,[81090],819,3.500000
82083,[81068],819,1.500000
82084,[81004],819,11.000000
82085,[81008],819,1.000000
82086,[81008],819,8.000000
82087,[81004],819,4.500000
82088,[81051],819,7.000000
82089,[81068],819,7.500000
82090,[81068],819,4.500000
82091,[81061],819,7.000000
82092,[81006],819,2.500000
82093,[81004],819,4.000000
82094,[81089],819,10.000000
82095,[81068],819,7.500000
82096,[81061],819,5.000000
82097,[81036],819,4.500000
82098,[81089],819,8.000000
82099,[81006],819,6.500000
82100,[81004],819,8.000000
83001,[82021],829,6.500000
83002,[82022],829,7.000000
83003,[82069],829,6.000000
83004,[82045],829,6.000000
83005,[82022],829,7.000000
83006,[82098],829,4.500000
83007,[82069],829,5.000000
83008,[82081],829,7.500000
83009,[82008],829,16.000000
83010,[82098],829,8.500000
83011,[82045],829,5.500000
83012,[82040],829,2.500000
83013,[82022],829,8.000000
83014,[82098],829,5.500000
83015,[82081],829,2.500000
83016,[82040],829,5.000000
83017,[82008],829,6.000000
83018,[82056],829,1.500000
83019,[82021],829,9.000000
83020,[82022],829,0.000000
83021,[82061],829,9.000000
83022,[82056],829,3.000000
83023,[82022],829,11.500000
83024,[82021],829,9.000000
83025,[82045],829,5.000000
83026,[82021],829,16.500000
83027,[82022],829,11.000000
83028,[82069],829,2.000000
83029,[82056],829,3.500000
83030,[82061],829,5.500000
83031,[82045],829,4.500000
83032,[82056],829,4.500000
83033,[82056],829,12.500000
83034,[82056],829,2.500000
83035,[82045],829,9.500000
83036,[82056],829,5.000000
83037,[82056],829,6.500000
83038,[82098],829,5.500000
83039,[82021],829,8.000000
83040,[82056],829,6.000000
83041,[82056],829,3.000000
83042,[82022],829,9.000000
83043,[82008],829,4.000000
83044,[82045],829,5.500000
83045,[82056],829,8.000000
83046,[82022],829,8.000000
83047,[82069],829,3.500000
83048,[82069],829,4.500000
83049,[82098],829,6.000000
83050,[82022],829,4.000000
83051,[82098],829,6.000000
83052,[82056],829,11.000000
83053,[82056],829,1.000000
83054,[82022],829,7.000000
83055,[82045],829,7.500000
83056,[82098],829,6.000000
83057,[82081],829,8.500000
83058,[82056],829,13.000000
83059,[82061],829,6.500000
83060,[82069],829,3.500000
83061,[82045],829,6.500000
83062,[82081],829,11.500000
83063,[82061],829,6.500000
83064,[82098],829,7.500000
83065,[82098],829,7.500000
83066,[82045],829,5.500000
83067,[82098],829,8.500000
83068,[82056],829,1.500000
83069,[82069],829,2.500000
83070,[82098],829,5.500000
83071,[82061],829,6.000000
83072,[82021],829,1.000000
83073,[82056],829,6.000000
83074,[82061],829,8.500000
83075,[82056],829,4.500000
83076,[82021],829,7.000000
83077,[82008],829,1.000000
83078,[82040],829,4.500000
83079,[82022],829,11.000000
83080,[82098],829,5.000000
83081,[82061],829,4.500000
83082,[82040],829,10.000000
83083,[82022],829,7.000000
83084,[82081],829,6.000000
83085,[82098],829,5.500000
83086,[82040],829,4.000000
83087,[82056],829,6.000000
83088,[82069],829,9.000000
83089,[82040],829,10.000000
83090,[82056],829,2.000000
83091,[82098],829,9.000000
83092,[82098],829,7.500000
83093,[82021],829,3.500000
83094,[82021],829,4.500000
83095,[82022],829,7.000000
83096,[82069],829,3.500000
83097,[82056],829,1.000000
83098,[82008],829,6.500000
83099,[82045],829,6.000000
83100,[82022],829,7.500000
84001,[83089],839,2.000000
84002,[83040],839,7.000000
84003,[83066],839,6.500000
84004,[83062],839,2.000000
84005,[83048],839,6.500000
84006,[83062],839,5.000000
84007,[83048],839,6.000000
84008,[83076],839,1.500000
84009,[83062],839,3.000000
84010,[83062],839,6.500000
84011,[83048],839,9.500000
84012,[83066],839,4.000000
84013,[83005],839,4.000000
84014,[83033],839,3.000000
84015,[83048],839,1.000000
84016,[83048],839,6.000000
84017,[83048],839,8.000000
84018,[83005],839,8.000000
84019,[83066],839,7.500000
84020,[83046],839,7.000000
84021,[83048],839,5.500000
84022,[83076],839,0.000000
84023,[83005],839,4.500000
84024,[83076],839,7.500000
84025,[83040],839,6.000000
84026,[83010],839,4.500000
84027,[83066],839,7.500000
84028,[83062],839,8.000000
84029,[83040],839,5.500000
84030,[83005],839,5.500000
84031,[83048],839,8.000000
84032,[83067],839,8.000000
84033,[83062],839,2.000000
84034,[83005],839,1.500000
84035,[83062],839,6.000000
84036,[83005],839,2.000000
84037,[83005],839,10.500000
84038,[83066],839,8.500000
84039,[83091],839,2.500000
84040,[83067],839,7.000000
84041,[83033],839,4.000000
84042,[83062],839,7.000000
84043,[83066],839,7.500000
84044,[83048],839,3.000000
84045,[83010],839,2.500000
84046,[83033],839,3.000000
84047,[83005],839,1.000000
84048,[83064],839,8.500000
84049,[83046],839,1.000000
84050,[83076],839,10.000000
84051,[83005],839,6.000000
84052,[83066],839,6.500000
84053,[83005],839,2.500000
84054,[83005],839,7.500000
84055,[83046],839,4.000000
84056,[83005],839,7.000000
84057,[83067],839,10.000000
84058,[83062],839,8.000000
84059,[83076],839,4.000000
84060,[83048],839,3.500000
84061,[83089],839,5.000000
84062,[83005],839,4.000000
84063,[83062],839,2.000000
84064,[83064],839,8.000000
84065,[83076],839,7.500000
84066,[83033],839,5.500000
84067,[83067],839,4.500000
84068,[83091],839,3.500000
84069,[83010],839,0.000000
84070,[83062],839,6.500000
84071,[83033],839,4.500000
84072,[83067],839,5.500000
84073,[83046],839,4.000000
84074,[83066],839,4.500000
84075,[83066],839,7.000000
84076,[83040],839,8.000000
84077,[83010],839,5.000000
84078,[83048],839,4.500000
84079,[83064],839,8.500000
84080,[83066],839,9.000000
84081,[83005],839,3.000000
84082,[83040],839,6.500000
84083,[83076],839,6.500000
84084,[83066],839,6.500000
84085,[83066],839,7.500000
84086,[83076],839,3.000000
84087,[83066],839,5.000000
84088,[83048],839,2.000000
84089,[83005],839,2.500000
84090,[83062],839,9.000000
84091,[83076],839,5.000000
84092,[83005],839,1.500000
84093,[83067],839,6.500000
84094,[83033],839,3.000000
84095,[83005],839,5.500000
84096,[83067],839,3.500000
84097,[83048],839,5.000000
84098,[83062],839,3.000000
84099,[83005],839,4.000000
84100,[83040],839,1.500000
85001,[84032],849,5.500000
85002,[84032],849,9.500000
85003,[84043],849,5.000000
85004,[84023],849,3.000000
85005,[84097],849,5.000000
85006,[84041],849,5.500000
85007,[84097],849,2.500000
85008,[84041],849,8.000000
85009,[84041],849,3.500000
85010,[84009],849,5.000000
85011,[84064],849,6.000000
85012,[84081],849,8.000000
85013,[84097],849,6.000000
85014,[84023],849,4.500000
85015,[84043],849,5.500000
85016,[84041],849,11.000000
85017,[84023],849,4.500000
85018,[84097],849,4.500000
85019,[84023],849,5.500000
85020,[84043],849,7.000000
85021,[84097],849,1.500000
85022,[84032],849,7.000000
85023,[84097],849,9.500000
85024,[84097],849,9.500000
85025,[84032],849,4.500000
85026,[84080],849,6.500000
85027,[84023],849,7.000000
85028,[84023],849,6.000000
85029,[84009],849,10.500000
85030,[84041],849,3.000000
85031,[84041],849,5.000000
85032,[84041],849,5.500000
85033,[84097],849,3.000000
85034,[84097],849,7.000000
85035,[84058],849,4.000000
85036,[84043],849,7.500000
85037,[84097],849,4.000000
85038,[84024],849,2.500000
85039,[84009],849,0.500000
85040,[84097],849,2.500000
85041,[84043],849,8.000000
85042,[84064],849,4.500000
85043,[84023],849,5.500000
85044,[84023],849,13.500000
85045,[84023],849,3.500000
85046,[84097],849,5.000000
85047,[84009],849,11.500000
85048,[84023],849,9.000000
85049,[84023],849,8.000000
85050,[84032],849,4.500000
85051,[84023],849,8.000000
85052,[84009],849,4.000000
85053,[84024],849,6.000000
85054,[84097],849,9.000000
85055,[84041],849,4.500000
85056,[84041],849,0.500000
85057,[84081],849,3.500000
85058,[84080],849,8.500000
85059,[84023],849,8.500000
85060,[84032],849,2.000000
85061,[84097],849,3.500000
85062,[84043],849,7.000000
85063,[84024],849,6.000000
85064,[84023],849,1.500000
85065,[84024],849,2.500000
85066,[84032],849,6.000000
85067,[84097],849,5.000000
85068,[84080],849,11.000000
85069,[84032],849,4.000000
85070,[84032],849,6.500000
85071,[84041],849,5.000000
85072,[84097],849,14.500000
85073,[84041],849,2.000000
85074,[84009],849,8.500000
85075,[84080],849,6.000000
85076,[84023],849,1.500000
85077,[84097],849,1.500000
85078,[84024],849,3.000000
85079,[84064],849,1.500000
85080,[84043],849,6.500000
85081,[84043],849,6.500000
85082,[84097],849,4.500000
85083,[84041],849,9.000000
85084,[84023],849,12.500000
85085,[84032],849,11.500000
85086,[84032],849,8.000000
85087,[84078],849,9.000000
85088,[84043],849,6.000000
85089,[84023],849,2.500000
85090,[84032],849,6.000000
85091,[84023],849,8.500000
85092,[84024],849,3.500000
85093,[84041],849,3.500000
85094,[84024],849,7.000000
85095,[84078],849,1.500000
85096,[84043],849,9.000000
85097,[84023],849,8.500000
85098,[84009],849,6.000000
85099,[84084],849,6.000000
85100,[84041],849,2.000000
86001,[85098],859,6.500000
86002,[85025],859,7.500000
86003,[85092],859,4.000000
86004,[85033],859,4.500000
86005,[85096],859,6.500000
86006,[85098],859,3.500000
86007,[85062],859,6.000000
86008,[85098],859,7.000000
86009,[85082],859,6.500000
86010,[85074],859,3.000000
86011,[85082],859,3.000000
86012,[85033],859,7.000000
86013,[85033],859,6.000000
86014,[85062],859,5.000000
86015,[85096],859,6.000000
86016,[85074],859,9.000000
86017,[85082],859,4.500000
86018,[85092],859,4.500000
86019,[85098],859,8.000000
86020,[85025],859,4.000000
86021,[85065],859,6.500000
86022,[85065],859,0.000000
86023,[85082],859,6.000000
86024,[85082],859,5.500000
86025,[85096],859,9.500000
86026,[85082],859,3.500000
86027,[85065],859,12.500000
86028,[85065],859,2.500000
86029,[85062],859,9.500000
86030,[85074],859,3.000000
86031,[85082],859,4.500000
86032,[85098],859,6.500000
86033,[85033],859,6.000000
86034,[85062],859,6.000000
86035,[85065],859,5.500000
86036,[85033],859,2.000000
86037,[85033],859,2.500000
86038,[85098],859,0.500000
86039,[85074],859,6.500000
86040,[85062],859,4.500000
86041,[85062],859,6.500000
86042,[85082],859,4.500000
86043,[85033],859,4.000000
86044,[85033],859,1.500000
86045,[85074],859,11.500000
86046,[85074],859,6.000000
86047,[85082],859,3.000000
86048,[85026],859,4.500000
86049,[85062],859,7.500000
86050,[85033],859,4.000000
86051,[85098],859,11.500000
86052,[85082],859,2.500000
86053,[85062],859,6.500000
86054,[85096],859,6.500000
86055,[85074],859,8.500000
86056,[85092],859,4.500000
86057,[85098],859,7.500000
86058,[85062],859,7.500000
86059,[85096],859,3.500000
86060,[85065],859,4.500000
86061,[85033],859,10.500000
86062,[85096],859,8.000000
86063,[85092],859,2.500000
86064,[85025],859,9.500000
86065,[85074],859,1.000000
86066,[85026],859,5.500000
86067,[85082],859,6.000000
86068,[85082],859,3.000000
86069,[85082],859,6.000000
86070,[85026],859,5.000000
86071,[85082],859,3.500000
86072,[85082],859,3.000000
86073,[85074],859,13.000000
86074,[85026],859,5.500000
86075,[85074],859,6.000000
86076,[85033],859,4.000000
86077,[85098],859,9.000000
86078,[85033],859,9.000000
86079,[85082],859,4.000000
86080,[85062],859,3.500000
86081,[85074],859,3.000000
86082,[85082],859,7.000000
86083,[85062],859,4.000000
86084,[85082],859,4.000000
86085,[85074],859,4.000000
86086,[85062],859,5.000000
86087,[85082],859,9.000000
86088,[85074],859,5.500000
86089,[85082],859,7.000000
86090,[85092],859,5.000000
86091,[85047],859,6.500000
86092,[85020],859,7.000000
86093,[85062],859,8.000000
86094,[85082],859,5.500000
86095,[85098],859,6.000000
86096,[85020],859,6.500000
86097,[85092],859,2.500000
86098,[85082],859,3.000000
86099,[85047],859,0.000000
86100,[85033],859,5.500000
87001,[86025],869,5.000000
87002,[86059],869,7.500000
87003,[86087],869,3.000000
87004,[86077],869,8.500000
87005,[86059],869,5.500000
87006,[86096],869,5.500000
87007,[86077],869,7.500000
87008,[86024],869,3.500000
87009,[86087],869,3.500000
87010,[86087],869,5.500000
87011,[86059],869,5.500000
87012,[86087],869,4.500000
87013,[86077],869,7.000000
87014,[86045],869,11.000000
87015,[86077],869,5.500000
87016,[86077],869,8.500000
87017,[86019],869,7.500000
87018,[86087],869,4.000000
87019,[86077],869,12.500000
87020,[86087],869,6.000000
87021,[86077],869,4.500000
87022,[86083],869,6.500000
87023,[86059],869,9.500000
87024,[86087],869,5.000000
87025,[86087],869,9.000000
87026,[86024],869,6.500000
87027,[86087],869,10.000000
87028,[86025],869,9.500000
87029,[86077],869,9.500000
87030,[86025],869,0.500000
87031,[86087],869,3.500000
87032,[86025],869,8.000000
87033,[86087],869,3.000000
87034,[86059],869,4.000000
87035,[86083],869,5.500000
87036,[86077],869,5.000000
87037,[86059],869,4.500000
87038,[86059],869,7.000000
87039,[86087],869,4.000000
87040,[86025],869,7.000000
87041,[86087],869,5.000000
87042,[86087],869,6.000000
87043,[86077],869,9.000000
87044,[86096],869,7.000000
87045,[86077],869,9.500000
87046,[86025],869,6.000000
87047,[86087],869,6.500000
87048,[86072],869,8.500000
87049,[86087],869,6.500000
87050,[86007],869,3.500000
87051,[86087],869,1.500000
87052,[86087],869,3.500000
87053,[86007],869,5.000000
87054,[86087],869,8.000000
87055,[86072],869,9.000000
87056,[86077],869,11.500000
87057,[86087],869,7.000000
87058,[86059],869,5.500000
87059,[86077],869,8.000000
87060,[86025],869,7.500000
87061,[86025],869,5.500000
87062,[86024],869,3.500000
87063,[86077],869,10.000000
87064,[86087],869,3.500000
87065,[86087],869,7.000000
87066,[86087],869,4.000000
87067,[86077],869,3.500000
87068,[86087],869,0.000000
87069,[86087],869,1.500000
87070,[86096],869,7.000000
87071,[86025],869,6.500000
87072,[86087],869,5.500000
87073,[86087],869,9.000000
87074,[86024],869,6.500000
87075,[86025],869,7.500000
87076,[86024],869,5.500000
87077,[86087],869,2.500000
87078,[86007],869,6.000000
87079,[86025],869,8.000000
87080,[86087],869,2.500000
87081,[86059],869,4.500000
87082,[86087],869,9.000000
87083,[86024],869,9.000000
87084,[86096],869,5.000000
87085,[86087],869,3.500000
87086,[86087],869,8.500000
87087,[86077],869,10.500000
87088,[86087],869,1.000000
87089,[86059],869,6.500000
87090,[86059],869,9.000000
87091,[86087],869,9.500000
87092,[86007],869,7.000000
87093,[86087],869,9.000000
87094,[86077],869,7.000000
87095,[86087],869,4.500000
87096,[86024],869,2.500000
87097,[86024],869,0.000000
87098,[86059],869,4.500000
87099,[86019],869,9.000000
87100,[86087],869,3.000000
88001,[87056],879,9.000000
88002,[87025],879,8.000000
88003,[87098],879,6.000000
88004,[87098],879,9.000000
88005,[87018],879,3.500000
88006,[87098],879,7.000000
88007,[87029],879,5.500000
88008,[87018],879,6.500000
88009,[87029],879,12.000000
88010,[87023],879,4.000000
88011,[87048],879,7.000000
88012,[87023],879,6.000000
88013,[87056],879,10.500000
88014,[87023],879,6.000000
88015,[87018],879,3.000000
88016,[87025],879,5.500000
88017,[87025],879,6.000000
88018,[87079],879,4.500000
88019,[87080],879,3.500000
88020,[87029],879,3.500000
88021,[87098],879,7.000000
88022,[87080],879,0.000000
88023,[87017],879,11.500000
88024,[87029],879,10.000000
88025,[87052],879,9.500000
88026,[87018],879,10.500000
88027,[87018],879,6.500000
88028,[87023],879,5.000000
88029,[87023],879,9.500000
88030,[87018],879,7.500000
88031,[87080],879,4.500000
88032,[87029],879,8.000000
88033,[87046],879,5.500000
88034,[87025],879,6.000000
88035,[87079],879,4.000000
88036,[87029],879,9.500000
88037,[87025],879,7.500000
88038,[87056],879,9.000000
88039,[87017],879,5.000000
88040,[87052],879,10.000000
88041,[87080],879,4.000000
88042,[87029],879,5.000000
88043,[87079],879,5.000000
88044,[87046],879,5.500000
88045,[87025],879,4.000000
88046,[87023],879,5.000000
88047,[87063],879,8.500000
88048,[87025],879,6.000000
88049,[87052],879,4.500000
88050,[87025],879,8.000000
88051,[87018],879,6.000000
88052,[87018],879,3.000000
88053,[87098],879,3.000000
88054,[87056],879,7.000000
88055,[87098],879,4.000000
88056,[87018],879,4.500000
88057,[87089],879,8.000000
88058,[87098],879,3.000000
88059,[87052],879,3.000000
88060,[87098],879,10.000000
88061,[87079],879,5.500000
88062,[87056],879,3.500000
88063,[87029],879,1.500000
88064,[87056],879,6.500000
88065,[87056],879,7.500000
88066,[87048],879,3.500000
88067,[87025],879,6.000000
88068,[87056],879,7.000000
88069,[87046],879,8.500000
88070,[87023],879,2.000000
88071,[87018],879,12.500000
88072,[87079],879,7.000000
88073,[87023],879,7.000000
88074,[87029],879,6.000000
88075,[87052],879,3.500000
88076,[87098],879,6.000000
88077,[87023],879,5.000000
88078,[87023],879,5.000000
88079,[87098],879,7.500000
88080,[87098],879,6.000000
88081,[87029],879,8.000000
88082,[87027],879,6.500000
88083,[87029],879,6.000000
88084,[87098],879,3.500000
88085,[87023],879,7.000000
88086,[87027],879,6.500000
88087,[87029],879,12.000000
88088,[87018],879,13.000000
88089,[87029],879,6.500000
88090,[87092],879,7.500000
88091,[87052],879,9.000000
88092,[87063],879,3.500000
88093,[87018],879,2.500000
88094,[87079],879,4.500000
88095,[87025],879,3.500000
88096,[87063],879,8.500000
88097,[87098],879,5.500000
88098,[87025],879,13.000000
88099,[87025],879,5.000000
88100,[87029],879,10.000000
89001,[88055],889,1.500000
89002,[88063],889,2.500000
89003,[88065],889,4.000000
89004,[88003],889,6.000000
89005,[88098],889,5.000000
89006,[88081],889,11.500000
89007,[88098],889,9.000000
89008,[88098],889,3.500000
89009,[88081],889,5.500000
89010,[88003],889,3.500000
89011,[88063],889,1.500000
89012,[88029],889,10.500000
89013,[88043],889,8.500000
89014,[88100],889,4.500000
89015,[88043],889,3.000000
89016,[88055],889,1.000000
89017,[88081],889,7.000000
89018,[88065],889,2.500000
89019,[88055],889,3.500000
89020,[88091],889,4.500000
89021,[88015],889,9.000000
89022,[88055],889,10.000000
89023,[88100],889,3.000000
89024,[88015],889,4.500000
89025,[88015],889,6.500000
89026,[88098],889,8.000000
89027,[88015],889,8.500000
89028,[88029],889,5.000000
89029,[88055],889,5.500000
89030,[88100],889,7.000000
89031,[88055],889,6.500000
89032,[88100],889,5.000000
89033,[88055],889,4.000000
89034,[88100],889,5.500000
89035,[88003],889,5.500000
89036,[88098],889,11.500000
89037,[88043],889,8.500000
89038,[88015],889,3.000000
89039,[88098],889,6.000000
89040,[88043],889,7.000000
89041,[88043],889,6.500000
89042,[88015],889,2.500000
89043,[88063],889,4.000000
89044,[88063],889,4.000000
89045,[88055],889,4.000000
89046,[88081],889,3.500000
89047,[88072],889,7.000000
89048,[88065],889,4.500000
89049,[88055],889,7.000000
89050,[88029],889,0.000000
89051,[88065],889,9.000000
89052,[88055],889,7.500000
89053,[88100],889,2.500000
89054,[88023],889,2.000000
89055,[88098],889,4.000000
89056,[88100],889,1.500000
89057,[88055],889,8.500000
89058,[88055],889,6.500000
89059,[88098],889,6.500000
89060,[88055],889,5.500000
89061,[88055],889,6.000000
89062,[88098],889,4.000000
89063,[88063],889,6.000000
89064,[88043],889,3.500000
89065,[88072],889,6.000000
89066,[88098],889,8.000000
89067,[88015],889,3.000000
89068,[88100],889,6.000000
89069,[88015],889,11.500000
89070,[88065],889,3.000000
89071,[88100],889,2.500000
89072,[88065],889,6.500000
89073,[88098],889,4.000000
89074,[88100],889,8.000000
89075,[88015],889,4.000000
89076,[88098],889,10.500000
89077,[88100],889,4.500000
89078,[88055],889,6.000000
89079,[88098],889,6.500000
89080,[88100],889,7.500000
89081,[88081],889,0.500000
89082,[88065],889,2.000000
89083,[88098],889,6.000000
89084,[88055],889,7.500000
89085,[88043],889,5.500000
89086,[88055],889,6.500000
89087,[88098],889,7.500000
89088,[88063],889,4.500000
89089,[88098],889,5.500000
89090,[88100],889,8.500000
89091,[88003],889,6.000000
89092,[88063],889,6.000000
89093,[88063],889,3.000000
89094,[88098],889,6.000000
89095,[88072],889,11.000000
89096,[88055],889,7.500000
89097,[88098],889,6.000000
89098,[88055],889,6.500000
89099,[88063],889,5.500000
89100,[88055],889,5.500000
90001,[89069],899,2.500000
90002,[89039],899,10.500000
90003,[89059],899,20.000000
90004,[89053],899,9.500000
90005,[89089],899,4.000000
90006,[89066],899,11.000000
90007,[89012],899,3.000000
90008,[89057],899,7.000000
90009,[89039],899,1.500000
90010,[89039],899,13.000000
90011,[89039],899,5.000000
90012,[89012],899,6.000000
90013,[89053],899,11.000000
90014,[89032],899,8.500000
90015,[89059],899,3.000000
90016,[89088],899,6.500000
90017,[89032],899,4.500000
90018,[89053],899,5.000000
90019,[89080],899,7.000000
90020,[89088],899,5.000000
90021,[89012],899,5.000000
90022,[89053],899,6.500000
90023,[89012],899,8.000000
90024,[89053],899,5.500000
90025,[89039],899,3.000000
90026,[89069],899,3.500000
90027,[89088],899,2.000000
90028,[89012],899,6.500000
90029,[89053],899,5.500000
90030,[89080],899,1.500000
90031,[89052],899,5.000000
90032,[89094],899,7.500000
90033,[89094],899,9.000000
90034,[89039],899,4.000000
90035,[89094],899,4.500000
90036,[89012],899,5.000000
90037,[89012],899,10.000000
90038,[89066],899,6.500000
90039,[89057],899,4.500000
90040,[89012],899,5.000000
90041,[89012],899,4.500000
90042,[89004],899,3.500000
90043,[89053],899,5.000000
90044,[89066],899,7.000000
90045,[89065],899,5.500000
90046,[89012],899,7.000000
90047,[89012],899,5.500000
90048,[89053],899,4.000000
90049,[89039],899,7.500000
90050,[89039],899,3.000000
90051,[89089],899,4.500000
90052,[89094],899,8.500000
90053,[89094],899,7.500000
90054,[89053],899,9.500000
90055,[89053],899,9.000000
90056,[89099],899,9.500000
90057,[89057],899,7.500000
90058,[89053],899,5.000000
90059,[89012],899,4.500000
90060,[89083],899,11.500000
90061,[89069],899,9.500000
90062,[89052],899,5.500000
90063,[89053],899,11.000000
90064,[89088],899,8.000000
90065,[89010],899,5.500000
90066,[89032],899,3.500000
90067,[89065],899,5.500000
90068,[89099],899,12.500000
90069,[89012],899,5.000000
90070,[89066],899,8.500000
90071,[89094],899,3.500000
90072,[89010],899,8.000000
90073,[89012],899,5.000000
90074,[89099],899,6.500000
90075,[89099],899,8.500000
90076,[89012],899,7.500000
90077,[89066],899,3.000000
90078,[89010],899,5.500000
90079,[89069],899,6.500000
90080,[89057],899,8.500000
90081,[89057],899,7.000000
90082,[89012],899,7.000000
90083,[89059],899,7.500000
90084,[89066],899,6.500000
90085,[89053],899,9.000000
90086,[89012],899,5.500000
90087,[89012],899,5.500000
90088,[89039],899,4.500000
90089,[89053],899,5.000000
90090,[89012],899,0.000000
90091,[89012],899,2.500000
90092,[89053],899,3.500000
90093,[89039],899,6.000000
90094,[89057],899,6.000000
90095,[89039],899,5.500000
90096,[89039],899,3.500000
90097,[89057],899,5.000000
90098,[89012],899,8.000000
90099,[89053],899,6.500000
90100,[89039],899,4.500000
91001,[90060],909,4.500000
91002,[90057],909,7.500000
91003,[90082],909,4.500000
91004,[90074],909,4.500000
91005,[90013],909,5.500000
91006,[90074],909,8.500000
91007,[90040],909,7.000000
91008,[90057],909,7.000000
91009,[90060],909,3.500000
91010,[90038],909,11.000000
91011,[90074],909,8.000000
91012,[90057],909,5.000000
91013,[90021],909,5.000000
91014,[90057],909,9.500000
91015,[90074],909,4.500000
91016,[90040],909,6.500000
91017,[90038],909,19.000000
91018,[90082],909,3.500000
91019,[90040],909,5.000000
91020,[90031],909,8.000000
91021,[90013],909,4.500000
91022,[90013],909,3.500000
91023,[90040],909,5.000000
91024,[90013],909,7.500000
91025,[90093],909,12.000000
91026,[90013],909,0.500000
91027,[90074],909,5.500000
91028,[90037],909,7.000000
91029,[90074],909,8.500000
91030,[90031],909,7.000000
91031,[90053],909,4.000000
91032,[90013],909,4.500000
91033,[90038],909,7.000000
91034,[90038],909,5.500000
91035,[90040],909,4.500000
91036,[90085],909,11.000000
91037,[90013],909,6.000000
91038,[90013],909,4.500000
91039,[90053],909,4.000000
91040,[90013],909,6.000000
91041,[90013],909,13.500000
91042,[90038],909,9.500000
91043,[90057],909,4.500000
91044,[90040],909,7.000000
91045,[90057],909,4.000000
91046,[90038],909,14.500000
91047,[90060],909,1.000000
91048,[90085],909,6.000000
91049,[90031],909,8.000000
91050,[90057],909,6.000000
91051,[90057],909,3.500000
91052,[90037],909,4.500000
91053,[90038],909,1.000000
91054,[90040],909,5.500000
91055,[90061],909,4.000000
91056,[90038],909,7.000000
91057,[90074],909,7.500000
91058,[90057],909,7.000000
91059,[90074],909,3.000000
91060,[90038],909,21.000000
91061,[90038],909,6.500000
91062,[90013],909,4.000000
91063,[90001],909,4.000000
91064,[90057],909,7.000000
91065,[90037],909,4.500000
91066,[90074],909,7.000000
91067,[90040],909,9.000000
